CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
15186,33,Male,22014,Referral,Retention,9896.73,0.233849,0.196063,26,9.3623,2.90148,3,5,9,8,3165,IsConfid,ToolConfid,1
15187,45,Female,90480,Referral,Conversion,6940.43,0.196371,0.0861373,38,9.07572,8.53496,58,13,3,3,1285,IsConfid,ToolConfid,1
15188,65,Female,119252,"Social Media",Retention,7423.72,0.158526,0.109273,19,8.23393,13.9048,34,19,7,7,4661,IsConfid,ToolConfid,1
15189,52,Female,134794,Referral,Retention,417.702,0.0837944,0.0588015,45,2.27043,3.33545,52,17,0,1,4976,IsConfid,ToolConfid,0
15190,62,Female,128987,Referral,Retention,311.495,0.141934,0.180617,30,5.68234,5.75622,15,16,5,0,2210,IsConfid,ToolConfid,1
15191,63,Female,34012,Email,Conversion,457.49,0.0949563,0.0441447,40,7.47225,6.92139,50,8,6,8,3350,IsConfid,ToolConfid,1
15192,25,Female,149059,"Social Media",Awareness,9918.07,0.280867,0.125993,30,1.91056,14.3257,25,7,8,9,1444,IsConfid,ToolConfid,1
15193,61,Male,122996,Email,Consideration,9797.25,0.27312,0.161896,28,2.32304,11.1664,37,3,2,5,4389,IsConfid,ToolConfid,1
15194,39,Female,77498,PPC,Consideration,3411.64,0.0551897,0.123126,41,1.36059,5.31621,67,9,9,9,3378,IsConfid,ToolConfid,1
15195,38,Female,88776,"Social Media",Awareness,2980.72,0.24856,0.0249673,42,3.90766,4.43481,33,16,2,4,4976,IsConfid,ToolConfid,1
15196,43,Male,143675,Referral,Consideration,1544.99,0.213845,0.126175,31,8.8959,8.01832,20,19,9,2,4458,IsConfid,ToolConfid,1
15197,57,Male,81711,Referral,Retention,3358.49,0.292811,0.155745,29,5.56728,6.02998,40,4,3,8,3601,IsConfid,ToolConfid,1
15198,38,Female,62530,Email,Consideration,3764.48,0.144359,0.0456874,42,8.67944,9.44357,58,16,0,1,3633,IsConfid,ToolConfid,1
15199,42,Male,99267,Email,Conversion,7508,0.219431,0.150021,26,1.75285,8.25395,88,13,6,9,2751,IsConfid,ToolConfid,1
15200,58,Male,139991,PPC,Awareness,8676.31,0.160186,0.17693,18,1.50492,0.989597,2,11,9,7,4317,IsConfid,ToolConfid,1
15201,18,Male,38018,PPC,Awareness,7492.68,0.0301261,0.197427,27,8.23511,1.57989,55,6,2,3,82,IsConfid,ToolConfid,1
15202,23,Male,148236,Referral,Awareness,6500.1,0.0235618,0.0879113,44,5.47975,2.44372,61,14,4,6,620,IsConfid,ToolConfid,1
15203,40,Female,128434,SEO,Awareness,7682.41,0.0454123,0.0147809,9,5.23836,9.93586,17,14,6,7,3498,IsConfid,ToolConfid,1
15204,68,Female,37916,PPC,Conversion,7411.12,0.0958954,0.089625,15,5.28084,14.6701,88,11,4,0,4688,IsConfid,ToolConfid,1
15205,40,Male,60376,Referral,Retention,4809.92,0.0851428,0.135443,30,4.42964,7.063,95,0,5,9,3236,IsConfid,ToolConfid,1
15206,60,Female,113140,PPC,Retention,3424.93,0.221215,0.179359,9,8.97765,2.66624,83,7,3,0,3653,IsConfid,ToolConfid,1
15207,60,Male,130713,"Social Media",Retention,2899.53,0.217618,0.18824,9,5.68897,9.34565,14,19,0,8,1899,IsConfid,ToolConfid,1
15208,40,Female,136128,Email,Consideration,6825.62,0.291704,0.182819,27,9.76499,9.56843,65,5,6,8,1905,IsConfid,ToolConfid,1
15209,49,Female,85046,Referral,Retention,9597.11,0.100013,0.135012,11,8.61873,11.4585,29,19,1,9,1512,IsConfid,ToolConfid,1
15210,47,Female,78742,PPC,Consideration,5852.44,0.282151,0.139679,32,7.63814,10.7925,75,1,6,0,4894,IsConfid,ToolConfid,1
15211,30,Female,105566,Email,Conversion,9134.01,0.187727,0.0104529,27,6.72587,10.4737,38,17,0,4,4389,IsConfid,ToolConfid,1
15212,60,Female,97125,SEO,Consideration,240.871,0.15364,0.0791089,17,8.51653,11.0102,63,2,8,3,1301,IsConfid,ToolConfid,1
15213,35,Female,107519,PPC,Retention,7965.26,0.203674,0.182303,27,8.93558,12.3788,56,19,9,9,4308,IsConfid,ToolConfid,1
15214,40,Female,32437,Referral,Awareness,8550.67,0.213799,0.141027,27,2.19917,13.4841,62,2,3,3,4565,IsConfid,ToolConfid,1
15215,32,Female,82146,"Social Media",Conversion,6346.84,0.0598594,0.0989049,42,4.23767,0.549389,6,18,8,1,3756,IsConfid,ToolConfid,1
15216,50,Female,47618,Email,Retention,9347.2,0.227997,0.029808,38,8.24904,10.1602,85,5,2,4,1186,IsConfid,ToolConfid,1
15217,38,Female,70767,Email,Retention,5940.14,0.2203,0.0568002,13,2.99175,14.1476,71,10,1,1,3707,IsConfid,ToolConfid,1
15218,56,Female,29705,"Social Media",Retention,2481.32,0.299284,0.115435,7,6.27578,11.4891,86,12,4,2,3420,IsConfid,ToolConfid,1
15219,40,Male,77146,Referral,Conversion,2235.6,0.274465,0.180525,29,8.02405,1.67984,22,5,2,7,3863,IsConfid,ToolConfid,1
15220,44,Female,108216,SEO,Awareness,5602.78,0.208551,0.0282043,35,3.01544,11.1766,75,17,5,8,189,IsConfid,ToolConfid,1
15221,62,Male,100912,"Social Media",Awareness,9074.19,0.216585,0.0392135,2,4.61813,4.16265,5,14,3,8,4368,IsConfid,ToolConfid,1
15222,61,Male,71750,SEO,Awareness,816.443,0.284336,0.134451,9,9.23604,3.16881,57,13,3,6,995,IsConfid,ToolConfid,1
15223,35,Male,110956,Referral,Retention,6083.47,0.290482,0.0658884,8,4.20402,3.44642,13,13,9,3,2111,IsConfid,ToolConfid,1
15224,41,Female,64379,PPC,Consideration,7721.05,0.24982,0.0422437,46,6.44248,14.596,27,0,4,8,1558,IsConfid,ToolConfid,1
15225,68,Female,72682,PPC,Retention,1242.48,0.232544,0.0439028,39,4.9046,10.0571,4,16,5,0,4681,IsConfid,ToolConfid,1
15226,64,Female,84713,Referral,Awareness,1256.02,0.0422961,0.103597,12,8.89331,14.6789,67,13,9,1,3804,IsConfid,ToolConfid,1
15227,57,Female,125894,SEO,Conversion,3724.67,0.250793,0.120911,21,4.81733,12.7843,55,12,9,9,4506,IsConfid,ToolConfid,1
15228,68,Female,137015,"Social Media",Consideration,2811.42,0.0834267,0.181826,23,4.23305,13.911,24,9,9,4,1427,IsConfid,ToolConfid,1
15229,59,Female,124869,Referral,Consideration,2063.31,0.173497,0.110665,6,2.55945,8.54661,26,5,5,4,2699,IsConfid,ToolConfid,1
15230,24,Female,76919,Referral,Retention,2067.07,0.127558,0.141342,12,4.14318,5.55673,59,0,6,4,3237,IsConfid,ToolConfid,1
15231,67,Female,80384,PPC,Conversion,1393.62,0.110226,0.0443303,5,7.02599,11.2087,3,4,6,7,2361,IsConfid,ToolConfid,1
15232,65,Male,71128,"Social Media",Consideration,6147.45,0.0999725,0.145557,9,2.5823,0.761952,28,15,3,9,453,IsConfid,ToolConfid,0
15233,37,Female,21835,PPC,Awareness,6912.44,0.258074,0.133252,10,7.34837,9.83437,90,19,5,1,4845,IsConfid,ToolConfid,1
15234,44,Female,41283,SEO,Retention,7059.07,0.233049,0.0510746,28,1.09582,14.369,6,15,3,9,3265,IsConfid,ToolConfid,1
15235,23,Female,69506,SEO,Retention,5370.3,0.1618,0.137182,15,4.30258,12.765,31,7,1,8,2175,IsConfid,ToolConfid,1
15236,44,Female,128101,Email,Awareness,9533.77,0.202699,0.0501835,19,5.19341,3.24723,19,16,7,4,1475,IsConfid,ToolConfid,1
15237,26,Female,73625,Referral,Awareness,8817.27,0.295513,0.12278,20,1.86508,2.35661,63,17,0,6,3165,IsConfid,ToolConfid,1
15238,62,Female,55963,"Social Media",Awareness,9580.55,0.125285,0.137081,28,7.15688,12.484,42,17,4,8,769,IsConfid,ToolConfid,1
15239,48,Female,145007,"Social Media",Consideration,3949.08,0.169819,0.141737,13,1.92481,1.27416,99,8,2,4,3064,IsConfid,ToolConfid,1
15240,38,Female,132172,PPC,Conversion,8790.05,0.164722,0.182761,40,1.80966,14.9319,29,5,5,3,445,IsConfid,ToolConfid,1
15241,43,Male,29179,PPC,Consideration,7652.46,0.281432,0.190089,15,4.3114,7.27729,59,9,7,8,4796,IsConfid,ToolConfid,1
15242,57,Female,114440,"Social Media",Conversion,3465.73,0.111953,0.163938,8,7.64469,13.9501,92,8,0,7,2719,IsConfid,ToolConfid,1
15243,65,Female,126649,PPC,Retention,1155.27,0.296014,0.176962,5,9.67307,12.2635,27,14,9,2,2565,IsConfid,ToolConfid,1
15244,62,Female,119210,Email,Conversion,6857.95,0.0983623,0.0136725,37,7.98416,10.6119,39,19,3,3,3897,IsConfid,ToolConfid,1
15245,30,Female,31955,Referral,Awareness,1450.88,0.041583,0.0789069,28,5.19404,3.48347,66,13,3,8,4544,IsConfid,ToolConfid,1
15246,66,Male,134072,Email,Consideration,3008.38,0.0654983,0.0175472,17,3.45338,1.74196,90,13,5,0,3158,IsConfid,ToolConfid,0
15247,40,Male,27198,SEO,Awareness,5053.61,0.133604,0.0527206,23,3.71272,10.0072,84,8,0,6,4725,IsConfid,ToolConfid,1
15248,37,Female,87156,"Social Media",Retention,6830.84,0.198429,0.0825276,16,3.55329,3.25124,36,8,5,9,248,IsConfid,ToolConfid,1
15249,54,Female,64588,Email,Consideration,9269.65,0.159879,0.174839,35,3.5049,12.5163,98,0,9,2,2823,IsConfid,ToolConfid,1
15250,45,Male,31766,Email,Consideration,5973.08,0.119121,0.107233,20,1.62186,1.47282,58,9,8,9,893,IsConfid,ToolConfid,1
15251,34,Male,116626,PPC,Awareness,6746.99,0.17299,0.133284,18,2.98401,8.09589,19,9,0,6,2870,IsConfid,ToolConfid,1
15252,45,Female,73570,PPC,Consideration,3169.14,0.253254,0.078935,22,1.97135,6.6197,62,6,2,8,215,IsConfid,ToolConfid,1
15253,58,Male,126827,PPC,Awareness,6904.2,0.25329,0.124554,26,1.06636,13.9105,72,4,4,9,1717,IsConfid,ToolConfid,1
15254,19,Male,89874,SEO,Conversion,4434.12,0.220606,0.164952,10,3.57042,13.5283,34,17,9,0,4548,IsConfid,ToolConfid,1
15255,42,Male,68679,Email,Retention,8583.62,0.28621,0.0672359,25,4.16972,10.9443,57,0,1,3,4561,IsConfid,ToolConfid,1
15256,67,Female,135117,Referral,Awareness,3985.26,0.181159,0.187129,10,9.3469,11.4521,9,16,2,2,2830,IsConfid,ToolConfid,1
15257,58,Female,25301,PPC,Retention,4735.89,0.0122207,0.0505296,42,9.95339,10.7447,58,17,1,5,3147,IsConfid,ToolConfid,1
15258,23,Male,35144,SEO,Consideration,4382.62,0.0943696,0.184667,21,6.21494,10.2846,20,19,3,3,3181,IsConfid,ToolConfid,1
15259,28,Female,33784,SEO,Retention,8130.12,0.105185,0.0153765,18,9.10885,14.9557,42,11,7,4,2506,IsConfid,ToolConfid,1
15260,55,Male,87959,PPC,Retention,9541.62,0.168725,0.113123,7,6.56403,11.173,42,8,8,4,4754,IsConfid,ToolConfid,1
15261,23,Male,28272,"Social Media",Retention,3340.04,0.272418,0.197183,22,5.4782,14.2109,87,8,7,2,675,IsConfid,ToolConfid,1
15262,62,Male,21573,Email,Consideration,4802.78,0.253053,0.125858,47,1.38415,6.83978,0,16,9,6,1310,IsConfid,ToolConfid,1
15263,28,Male,44419,PPC,Conversion,7088.67,0.0773302,0.115424,22,1.40137,14.9728,45,12,9,5,3677,IsConfid,ToolConfid,1
15264,31,Male,102339,Referral,Conversion,8964.28,0.160623,0.139669,39,1.27718,9.40975,30,16,0,8,2487,IsConfid,ToolConfid,1
15265,19,Male,118770,Email,Conversion,4987.64,0.201153,0.0649674,8,2.35072,13.6215,62,1,8,4,3094,IsConfid,ToolConfid,1
15266,57,Female,68555,SEO,Awareness,1178.05,0.296378,0.0202439,23,1.69212,1.8184,45,6,4,2,326,IsConfid,ToolConfid,0
15267,20,Female,25176,Referral,Awareness,3749.85,0.0190778,0.0577022,11,2.75211,9.35296,22,15,1,4,20,IsConfid,ToolConfid,0
15268,52,Female,56161,Email,Consideration,5548.58,0.144524,0.043487,11,5.67289,14.8956,17,14,8,9,3015,IsConfid,ToolConfid,1
15269,50,Female,83440,Referral,Conversion,4233.49,0.296551,0.185478,31,5.52881,1.46515,61,12,1,8,3523,IsConfid,ToolConfid,1
15270,41,Male,128061,SEO,Retention,1946.9,0.29339,0.17193,1,4.09765,14.2322,26,12,0,4,2759,IsConfid,ToolConfid,1
15271,36,Female,78862,PPC,Conversion,466.196,0.105911,0.0703656,5,6.99378,2.61555,43,14,2,6,104,IsConfid,ToolConfid,1
15272,35,Male,142121,Referral,Awareness,6905.35,0.0100049,0.168853,3,4.52731,14.9437,45,19,5,0,2122,IsConfid,ToolConfid,1
15273,66,Female,142082,PPC,Consideration,9928.1,0.180153,0.050233,12,2.98216,4.68963,60,12,2,6,1160,IsConfid,ToolConfid,1
15274,69,Male,35164,SEO,Conversion,9200.15,0.261412,0.0479201,35,7.22938,12.0078,11,9,5,3,4881,IsConfid,ToolConfid,1
15275,41,Female,97758,SEO,Awareness,6864.38,0.104046,0.155832,40,9.82184,0.901808,98,16,2,4,1172,IsConfid,ToolConfid,1
15276,62,Female,136723,Referral,Awareness,8431.15,0.280938,0.0721168,38,8.29635,4.65853,15,8,9,7,1502,IsConfid,ToolConfid,1
15277,52,Male,45379,Referral,Retention,2631.7,0.106484,0.0223106,37,4.72646,9.24636,20,9,1,7,3976,IsConfid,ToolConfid,1
15278,18,Female,111189,SEO,Conversion,6262.1,0.186958,0.146797,17,4.38101,3.79519,90,14,1,4,1964,IsConfid,ToolConfid,1
15279,53,Male,103552,Referral,Retention,699.982,0.219393,0.198024,14,1.34784,11.5308,99,0,3,1,4705,IsConfid,ToolConfid,1
15280,42,Female,38368,Referral,Conversion,7101.12,0.110171,0.117536,47,6.91365,10.2971,63,3,2,5,4500,IsConfid,ToolConfid,1
15281,62,Female,109041,Referral,Consideration,9701.74,0.11214,0.0600968,32,3.00362,14.8678,12,15,7,5,4822,IsConfid,ToolConfid,0
15282,66,Male,52771,Referral,Conversion,8621.89,0.146298,0.0808521,41,7.15166,8.97267,49,10,0,0,4267,IsConfid,ToolConfid,1
15283,60,Male,84950,Email,Retention,5390.96,0.252215,0.133243,29,7.84152,11.6377,7,5,5,4,547,IsConfid,ToolConfid,0
15284,51,Male,60245,SEO,Retention,7908.53,0.0392467,0.143262,35,8.91816,1.58061,55,8,5,3,3297,IsConfid,ToolConfid,1
15285,42,Female,124302,SEO,Awareness,9444.6,0.193129,0.178403,24,5.93425,1.12339,55,15,4,0,2889,IsConfid,ToolConfid,1
15286,33,Male,118906,"Social Media",Conversion,2238.57,0.206431,0.182679,3,8.4698,8.93388,7,3,9,7,2339,IsConfid,ToolConfid,0
15287,51,Female,92792,PPC,Conversion,7953.26,0.171783,0.173643,17,7.50867,14.7876,79,13,7,7,2975,IsConfid,ToolConfid,0
15288,46,Female,63327,"Social Media",Consideration,2771.48,0.281393,0.133213,44,4.17683,4.39748,86,10,0,1,503,IsConfid,ToolConfid,1
15289,36,Male,66454,Referral,Awareness,8781.78,0.184577,0.0954719,32,1.95786,0.524838,44,10,4,9,3392,IsConfid,ToolConfid,1
15290,40,Female,113787,Referral,Retention,1073.71,0.194027,0.139068,19,3.17953,5.44328,97,2,3,8,4304,IsConfid,ToolConfid,1
15291,36,Female,143380,Email,Conversion,1864.36,0.18393,0.136647,41,8.6012,11.2167,23,0,7,2,2091,IsConfid,ToolConfid,0
15292,42,Male,66741,Email,Awareness,7234.1,0.219385,0.0514168,20,5.8098,12.1329,20,11,9,2,3272,IsConfid,ToolConfid,1
15293,33,Female,51977,Email,Consideration,1830.3,0.0492687,0.106435,0,6.99006,11.8255,12,15,1,3,2257,IsConfid,ToolConfid,1
15294,68,Female,118200,Email,Awareness,1664.74,0.26934,0.0495608,33,8.25467,1.67339,49,7,9,6,2965,IsConfid,ToolConfid,0
15295,26,Female,26714,Email,Conversion,5599.12,0.0223228,0.180834,8,7.00339,11.677,50,0,6,1,1994,IsConfid,ToolConfid,0
15296,18,Male,126680,Email,Conversion,8366.37,0.195816,0.0714171,0,8.70449,1.68399,3,1,1,9,3575,IsConfid,ToolConfid,0
15297,59,Male,97237,Email,Consideration,2757.83,0.188489,0.163031,46,1.77724,14.8139,92,11,7,1,1833,IsConfid,ToolConfid,0
15298,36,Female,34891,Email,Consideration,8427.27,0.0703551,0.0816731,26,9.13282,5.87198,59,13,4,8,4046,IsConfid,ToolConfid,0
15299,50,Female,121555,Email,Consideration,8098.74,0.0218062,0.15511,14,8.3136,10.5556,67,19,1,3,495,IsConfid,ToolConfid,0
15300,51,Female,72299,SEO,Retention,5833.14,0.0502623,0.0519734,23,9.12707,7.5255,20,16,0,6,2403,IsConfid,ToolConfid,0
15301,33,Male,85167,Email,Awareness,6500.97,0.0887849,0.155111,24,7.57772,3.98938,33,6,8,8,1931,IsConfid,ToolConfid,1
15302,61,Female,85124,PPC,Awareness,500.368,0.265811,0.0441111,33,3.46954,9.35741,72,1,1,6,1844,IsConfid,ToolConfid,1
15303,57,Female,113052,Email,Awareness,3734.64,0.258163,0.103255,43,2.02491,0.730863,24,12,0,4,985,IsConfid,ToolConfid,1
15304,35,Male,78639,Referral,Retention,2707.61,0.0285181,0.0315891,49,2.16674,7.82477,84,12,6,0,2992,IsConfid,ToolConfid,1
15305,51,Male,60912,Referral,Awareness,1585.04,0.0938877,0.110301,9,5.49014,1.06607,3,5,5,8,4706,IsConfid,ToolConfid,1
15306,42,Female,134742,Email,Consideration,3957.63,0.267902,0.165936,29,4.51843,8.73315,63,11,7,7,1132,IsConfid,ToolConfid,1
15307,62,Female,95452,Email,Awareness,3613.55,0.0786311,0.153554,44,6.88796,7.13071,79,15,9,4,449,IsConfid,ToolConfid,1
15308,23,Female,88446,Referral,Retention,7316.03,0.29883,0.0196359,40,5.5295,13.4735,24,2,2,8,1727,IsConfid,ToolConfid,1
15309,38,Female,103790,PPC,Retention,6021.15,0.0844837,0.103514,24,2.12788,14.507,39,11,2,7,3478,IsConfid,ToolConfid,1
15310,23,Female,81516,"Social Media",Awareness,9139.69,0.224343,0.171923,2,1.02021,9.94096,6,15,5,3,2917,IsConfid,ToolConfid,0
15311,49,Male,145223,SEO,Retention,1539.54,0.130947,0.13352,21,2.15482,3.18522,44,8,5,1,2537,IsConfid,ToolConfid,1
15312,58,Female,64250,Referral,Retention,691.511,0.0495109,0.0212483,39,2.32065,8.09168,4,12,2,8,3666,IsConfid,ToolConfid,1
15313,65,Female,56116,Email,Awareness,5392.62,0.0839948,0.0718701,45,7.47927,0.5236,39,11,5,8,3841,IsConfid,ToolConfid,0
15314,60,Female,103521,SEO,Retention,110.169,0.205784,0.115752,23,3.56753,11.637,20,14,0,6,502,IsConfid,ToolConfid,1
15315,56,Male,42151,Email,Retention,7898.42,0.107746,0.0428038,26,1.84273,1.09689,33,3,0,7,4114,IsConfid,ToolConfid,0
15316,48,Female,145673,"Social Media",Awareness,5109.13,0.185197,0.139564,25,7.79841,12.2097,47,16,4,3,3700,IsConfid,ToolConfid,0
15317,59,Female,91366,"Social Media",Consideration,4931.85,0.069604,0.130621,15,9.46437,4.33783,21,9,3,9,2630,IsConfid,ToolConfid,0
15318,27,Male,64297,Referral,Consideration,3688.71,0.140088,0.0484644,37,1.90434,4.12545,90,15,1,3,1348,IsConfid,ToolConfid,1
15319,47,Male,60888,SEO,Retention,3812.24,0.158551,0.114576,40,9.66753,1.80036,60,11,2,0,2151,IsConfid,ToolConfid,0
15320,69,Female,76195,SEO,Conversion,4368.22,0.129708,0.164227,3,9.55238,10.4436,73,5,0,8,3206,IsConfid,ToolConfid,0
15321,35,Female,104010,"Social Media",Conversion,258.72,0.0673962,0.0812171,22,5.70806,5.80688,78,15,5,9,1395,IsConfid,ToolConfid,1
15322,41,Female,91016,Email,Awareness,927.103,0.143851,0.0569275,18,3.66189,1.80363,2,11,9,8,4873,IsConfid,ToolConfid,1
15323,69,Female,94979,Referral,Awareness,5099.98,0.210941,0.143232,14,2.24283,5.15463,76,5,4,4,2539,IsConfid,ToolConfid,0
15324,26,Male,124674,PPC,Consideration,1586.21,0.289823,0.0234528,30,8.41468,13.8706,89,14,9,6,4713,IsConfid,ToolConfid,1
15325,48,Female,74334,"Social Media",Conversion,7809.75,0.238961,0.168208,23,6.44266,1.0067,55,3,5,2,1030,IsConfid,ToolConfid,0
15326,32,Female,118474,"Social Media",Awareness,2817.4,0.0568264,0.189257,10,6.86169,10.2013,64,4,5,7,3650,IsConfid,ToolConfid,0
15327,21,Female,149986,Referral,Conversion,1069.21,0.0890835,0.19331,9,8.74789,7.76458,72,16,1,8,4281,IsConfid,ToolConfid,0
15328,57,Female,88345,Email,Conversion,2428.58,0.0328589,0.0921824,7,4.9955,9.16585,38,3,7,7,1539,IsConfid,ToolConfid,1
15329,26,Female,59761,SEO,Retention,3635.27,0.0493384,0.128409,2,4.31298,6.17885,25,10,5,4,932,IsConfid,ToolConfid,1
15330,62,Male,142617,"Social Media",Retention,449.634,0.0826981,0.172899,18,7.86074,7.48235,17,18,1,5,68,IsConfid,ToolConfid,0
15331,26,Male,46930,Referral,Conversion,1502.59,0.0678629,0.0524506,3,3.67498,11.5098,71,13,0,2,741,IsConfid,ToolConfid,1
15332,43,Male,79117,Referral,Consideration,3306.08,0.0719583,0.0152635,28,3.95133,7.50609,14,5,8,2,1822,IsConfid,ToolConfid,0
15333,21,Male,43095,Referral,Awareness,3173.76,0.0769234,0.0830676,44,4.42982,5.95619,45,9,3,6,3879,IsConfid,ToolConfid,0
15334,34,Female,97482,SEO,Awareness,8023.83,0.0971968,0.178031,40,8.70722,4.49844,21,9,9,8,428,IsConfid,ToolConfid,0
15335,33,Female,23991,"Social Media",Consideration,8448.23,0.04642,0.105964,20,8.01204,7.03226,37,17,7,8,1832,IsConfid,ToolConfid,0
15336,32,Female,43519,Referral,Retention,2014.84,0.0905721,0.110742,44,3.62276,8.84793,45,16,1,1,3527,IsConfid,ToolConfid,0
15337,52,Male,46657,SEO,Retention,1327,0.209639,0.14138,8,2.29251,5.92999,3,1,8,6,2207,IsConfid,ToolConfid,1
15338,69,Female,20826,Email,Consideration,6378.21,0.0785563,0.119158,47,4.53514,13.5643,20,12,7,7,3407,IsConfid,ToolConfid,0
15339,22,Female,62625,PPC,Consideration,8065.77,0.0598331,0.0203506,17,6.62097,14.9412,79,11,1,0,1421,IsConfid,ToolConfid,0
15340,22,Male,102049,"Social Media",Retention,9640.86,0.0296317,0.116563,18,7.08622,3.45972,45,4,8,9,431,IsConfid,ToolConfid,0
15341,37,Female,37801,SEO,Conversion,167.283,0.154992,0.133112,16,2.80387,9.84184,88,7,7,3,1635,IsConfid,ToolConfid,0
15342,32,Female,49846,PPC,Retention,4195.41,0.254175,0.131903,43,3.24462,3.48919,22,3,1,8,2117,IsConfid,ToolConfid,0
15343,35,Female,59566,PPC,Conversion,7366.48,0.0271148,0.148385,42,9.37091,8.34524,16,2,5,8,4494,IsConfid,ToolConfid,1
15344,64,Male,43157,SEO,Awareness,8302.74,0.167275,0.108785,23,4.46554,6.20274,95,3,4,4,2058,IsConfid,ToolConfid,1
15345,19,Female,48363,SEO,Awareness,716.631,0.198679,0.181011,48,3.82728,4.05849,65,8,1,6,3344,IsConfid,ToolConfid,1
15346,46,Male,70559,SEO,Conversion,6838.08,0.181814,0.0982095,5,7.26139,5.46013,0,7,7,5,2462,IsConfid,ToolConfid,0
15347,30,Male,25136,Referral,Conversion,2960.49,0.264511,0.108455,30,5.21089,2.28844,72,10,0,3,1741,IsConfid,ToolConfid,0
15348,21,Female,77937,Email,Retention,838.51,0.261255,0.158258,26,3.22122,1.65259,89,14,7,6,2720,IsConfid,ToolConfid,0
15349,59,Female,37421,Referral,Consideration,4942.12,0.0266192,0.168315,46,4.68367,7.02682,48,10,5,2,513,IsConfid,ToolConfid,0
15350,62,Female,145008,PPC,Conversion,1665.72,0.114674,0.133189,33,2.29776,12.3213,34,15,8,0,2749,IsConfid,ToolConfid,1
15351,27,Female,146158,PPC,Awareness,7396.37,0.204541,0.0340109,45,3.51607,10.4021,59,5,5,1,741,IsConfid,ToolConfid,0
15352,48,Female,98027,PPC,Retention,7438.49,0.286209,0.0730709,26,4.76616,9.13232,5,14,0,6,1973,IsConfid,ToolConfid,0
15353,58,Male,27546,SEO,Awareness,8436.47,0.243359,0.0138296,26,5.66194,6.59732,40,13,9,9,548,IsConfid,ToolConfid,0
15354,25,Female,91439,"Social Media",Retention,3837.93,0.0612109,0.0661355,34,7.67492,7.294,72,15,4,3,2265,IsConfid,ToolConfid,1
15355,20,Male,66623,Referral,Consideration,231.767,0.0909706,0.118346,11,4.46449,0.811698,83,13,6,6,2945,IsConfid,ToolConfid,1
15356,65,Male,36406,"Social Media",Consideration,2671.39,0.231442,0.162994,28,5.91134,14.132,48,3,3,7,675,IsConfid,ToolConfid,0
15357,63,Female,100485,Email,Awareness,4731.34,0.146728,0.121273,5,9.55906,5.0075,25,9,3,6,2266,IsConfid,ToolConfid,1
15358,26,Female,29825,Email,Conversion,6970.71,0.168718,0.01758,36,8.36485,13.7596,33,14,2,4,524,IsConfid,ToolConfid,1
15359,47,Female,91823,Referral,Conversion,3882.2,0.186604,0.0592302,6,3.13308,10.8856,73,8,7,0,1667,IsConfid,ToolConfid,0
15360,28,Male,130497,PPC,Awareness,5406.88,0.0399545,0.119832,5,2.92135,8.64495,93,13,4,5,370,IsConfid,ToolConfid,1
15361,52,Male,147079,Email,Conversion,5290.21,0.258229,0.144719,18,6.96427,6.9556,3,18,5,6,1575,IsConfid,ToolConfid,1
15362,54,Male,54173,"Social Media",Conversion,1733.33,0.260309,0.174626,13,6.35797,5.18304,97,12,2,3,4390,IsConfid,ToolConfid,0
15363,59,Male,127974,"Social Media",Awareness,6268.19,0.145789,0.193853,49,5.92186,9.75543,8,18,0,2,1750,IsConfid,ToolConfid,1
15364,30,Male,75619,SEO,Awareness,4448.59,0.191785,0.179439,20,2.38754,14.5683,68,4,7,5,2982,IsConfid,ToolConfid,1
15365,53,Female,103114,PPC,Consideration,8098.4,0.201372,0.0987923,13,4.26356,12.1627,8,6,7,9,3171,IsConfid,ToolConfid,1
15366,30,Female,127071,SEO,Awareness,6937.05,0.0650195,0.151917,39,7.83433,6.17137,24,19,6,2,3299,IsConfid,ToolConfid,1
15367,29,Female,27923,Referral,Consideration,1203.54,0.0426496,0.0557003,13,7.51229,7.49153,39,2,6,9,2666,IsConfid,ToolConfid,0
15368,54,Female,54374,Email,Consideration,4938.71,0.0159952,0.0221279,31,2.48656,7.29261,66,6,3,7,1348,IsConfid,ToolConfid,1
15369,27,Male,81713,SEO,Retention,7054.69,0.274736,0.0204631,25,4.84174,4.26339,24,13,9,4,2680,IsConfid,ToolConfid,0
15370,26,Female,61411,SEO,Conversion,961.416,0.110257,0.0558481,2,4.98442,12.7857,50,4,5,5,1862,IsConfid,ToolConfid,1
15371,69,Male,84368,Referral,Awareness,7945.72,0.034891,0.0171328,14,5.57724,10.5461,17,15,5,2,2877,IsConfid,ToolConfid,0
15372,24,Female,28316,"Social Media",Conversion,2297.84,0.145082,0.171552,20,5.15043,9.16425,58,19,7,0,4909,IsConfid,ToolConfid,0
15373,19,Female,129950,"Social Media",Retention,5080.54,0.0319313,0.103085,29,5.51544,6.78287,74,0,0,0,4662,IsConfid,ToolConfid,1
15374,40,Female,30556,Referral,Awareness,9411.56,0.0347227,0.164071,47,8.3183,3.9655,86,14,5,4,4474,IsConfid,ToolConfid,1
